date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:57:55	178682/178682	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:54%20GMT	https://static.wixstatic.com/media/fc4bd9_8466efdd9caa4a188ebf556bdab7b0bf~mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e5%9b%9e%e6%86%b6_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_8466efdd9caa4a188ebf556bdab7b0bf_mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e5%9b%9e%e6%86%b6_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
10:57:55	111749/111749	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:55%20GMT	https://static.wixstatic.com/media/fc4bd9_34d1267350fc41cc81a5193498377474~mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e9%a6%b4%e5%8c%96_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_34d1267350fc41cc81a5193498377474_mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e9%a6%b4%e5%8c%96_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
10:57:55	60320/60320	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:55%20GMT	https://static.wixstatic.com/media/fc4bd9_dfe42af95a634a20bebcfc36518c30c7~mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e4%bc%91%e6%81%af_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_dfe42af95a634a20bebcfc36518c30c7_mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e4%bc%91%e6%81%af_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
10:57:56	198926/198926	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:56%20GMT	https://static.wixstatic.com/media/fc4bd9_ba4a33deb885427c8742face5a3c4837~mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e6%ad%8c%e8%a9%9e_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_ba4a33deb885427c8742face5a3c4837_mv2.png/v1/fill/w_306,h_301,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e9%97%9c%e6%96%bc%e6%ad%8c%e8%a9%9e_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e4%be%86%e4%b8%80%e5%a0%b4%e8%ab%87%e8%a9%b1)
10:57:57	14943/14943	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:57:57%20GMT	https://static.wixstatic.com/media/fc4bd9_ab727e2487e34453b64b52a1689a175b~mv2.jpg/v1/fill/w_454,h_244,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e8%ae%80%e6%9b%b8%e6%9c%83zine2_pages-to-jpg-0001_edited.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_ab727e2487e34453b64b52a1689a175b_mv2.jpg/v1/fill/w_454,h_244,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e8%ae%80%e6%9b%b8%e6%9c%83zine2_pages-to-jpg-0001_edited.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%9c%8d%e7%88%90%e8%ae%80%e6%9b%b8)
10:57:58	102298/102298	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:57%20GMT	https://static.wixstatic.com/media/fc4bd9_3df91c21e26d4fc99a60a9805c123626~mv2.png/v1/crop/x_0,y_70,w_1080,h_1211/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/IMG_1120_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_3df91c21e26d4fc99a60a9805c123626_mv2.png/v1/crop/x_0,y_70,w_1080,h_1211/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/IMG_1120_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%9c%8d%e7%88%90%e8%ae%80%e6%9b%b8)
10:57:58	256391/256391	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:58%20GMT	https://static.wixstatic.com/media/fc4bd9_b20344f3851f4be5a34eff6488a0e784~mv2.png/v1/crop/x_0,y_41,w_624,h_699/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/brave%20new%20world_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_b20344f3851f4be5a34eff6488a0e784_mv2.png/v1/crop/x_0,y_41,w_624,h_699/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/brave%20new%20world_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%9c%8d%e7%88%90%e8%ae%80%e6%9b%b8)
10:57:58	27202/27202	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:58%20GMT	https://static.wixstatic.com/media/fc4bd9_d1110addbcd64a109aa52d51c835c33e~mv2.png/v1/crop/x_0,y_70,w_1080,h_1211/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/IMG_1121_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_d1110addbcd64a109aa52d51c835c33e_mv2.png/v1/crop/x_0,y_70,w_1080,h_1211/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/IMG_1121_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%9c%8d%e7%88%90%e8%ae%80%e6%9b%b8)
10:57:59	96027/96027	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:59%20GMT	https://static.wixstatic.com/media/fc4bd9_e53e252239e947f1b8caeb7d9ffaef59~mv2.png/v1/crop/x_32,y_0,w_557,h_624/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e8%a5%bf%e8%a5%bf_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_e53e252239e947f1b8caeb7d9ffaef59_mv2.png/v1/crop/x_32,y_0,w_557,h_624/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e8%a5%bf%e8%a5%bf_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%9c%8d%e7%88%90%e8%ae%80%e6%9b%b8)
10:58:00	187222/187222	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:57:59%20GMT	https://static.wixstatic.com/media/fc4bd9_6cb6dcfb81b1497ebb41fb47476ddfc3~mv2.png/v1/crop/x_0,y_43,w_617,h_692/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e6%af%8d%e9%ad%9a_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_6cb6dcfb81b1497ebb41fb47476ddfc3_mv2.png/v1/crop/x_0,y_43,w_617,h_692/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e6%af%8d%e9%ad%9a_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%9c%8d%e7%88%90%e8%ae%80%e6%9b%b8)
10:58:00	54761/54761	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:58:00%20GMT	https://static.wixstatic.com/media/fc4bd9_3d12cb43f21b496eb373556c78bf62d5~mv2.png/v1/crop/x_24,y_0,w_565,h_633/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e7%84%a1%e7%9f%a5%e7%9a%84%e6%95%99%e5%b8%ab_PNG.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_3d12cb43f21b496eb373556c78bf62d5_mv2.png/v1/crop/x_24,y_0,w_565,h_633/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%e7%84%a1%e7%9f%a5%e7%9a%84%e6%95%99%e5%b8%ab_PNG.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%9c%8d%e7%88%90%e8%ae%80%e6%9b%b8)
10:58:00	35315/35315	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:58:00%20GMT	https://static.wixstatic.com/media/fc4bd9_20f6347bf84a45558fff9e8b4d742819~mv2.jpg/v1/crop/x_80,y_86,w_916,h_986/fill/w_364,h_408,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/10.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_20f6347bf84a45558fff9e8b4d742819_mv2.jpg/v1/crop/x_80,y_86,w_916,h_986/fill/w_364,h_408,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/10.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%9c%8d%e7%88%90%e8%ae%80%e6%9b%b8)
10:58:01	39478/39478	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:58:01%20GMT	https://static.wixstatic.com/media/fc4bd9_e801eb0375514d24aa66f1fe9d0b2054~mv2.jpg/v1/crop/x_0,y_89,w_1024,h_1102/fill/w_364,h_408,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/7.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_e801eb0375514d24aa66f1fe9d0b2054_mv2.jpg/v1/crop/x_0,y_89,w_1024,h_1102/fill/w_364,h_408,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/7.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%9c%8d%e7%88%90%e8%ae%80%e6%9b%b8)
10:58:01	49265/49265	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:58:01%20GMT	https://static.wixstatic.com/media/fc4bd9_57867cc69c704442ba1f6b12c2be79f0~mv2.png/v1/crop/x_0,y_94,w_1080,h_1162/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/9.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_57867cc69c704442ba1f6b12c2be79f0_mv2.png/v1/crop/x_0,y_94,w_1080,h_1162/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/9.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%9c%8d%e7%88%90%e8%ae%80%e6%9b%b8)
10:58:02	17198/17198	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:58:02%20GMT	https://static.wixstatic.com/media/fc4bd9_56ad73cc31a3404ea6fa3992e181227a~mv2.jpg/v1/crop/x_0,y_110,w_1277,h_1374/fill/w_364,h_408,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/6-02.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_56ad73cc31a3404ea6fa3992e181227a_mv2.jpg/v1/crop/x_0,y_110,w_1277,h_1374/fill/w_364,h_408,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/6-02.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%9c%8d%e7%88%90%e8%ae%80%e6%9b%b8)
10:58:02	160908/160908	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:58:02%20GMT	https://static.wixstatic.com/media/fc4bd9_36316f5ea7e1427a9cfa9b42541be6b2~mv2.png/v1/crop/x_0,y_94,w_1080,h_1162/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/5.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_36316f5ea7e1427a9cfa9b42541be6b2_mv2.png/v1/crop/x_0,y_94,w_1080,h_1162/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/5.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%9c%8d%e7%88%90%e8%ae%80%e6%9b%b8)
10:58:03	37873/37873	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:58:03%20GMT	https://static.wixstatic.com/media/fc4bd9_16e3794d9a0f484c8c34c39b996c6df9~mv2.png/v1/crop/x_108,y_29,w_1294,h_1394/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/4_edited.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_16e3794d9a0f484c8c34c39b996c6df9_mv2.png/v1/crop/x_108,y_29,w_1294,h_1394/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/4_edited.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%9c%8d%e7%88%90%e8%ae%80%e6%9b%b8)
10:58:04	49288/49288	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:58:04%20GMT	https://static.wixstatic.com/media/fc4bd9_3bb1c210a5784ca1bb36600e50d3748e~mv2.png/v1/crop/x_0,y_93,w_1080,h_1164/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/2.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_3bb1c210a5784ca1bb36600e50d3748e_mv2.png/v1/crop/x_0,y_93,w_1080,h_1164/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/2.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%9c%8d%e7%88%90%e8%ae%80%e6%9b%b8)
10:58:05	359357/359357	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jun%202026%2002:58:04%20GMT	https://static.wixstatic.com/media/fc4bd9_65c7adf0b06e49509653f8521bbea23e~mv2.png/v1/crop/x_109,y_21,w_1228,h_1379/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/1_edited.png	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_65c7adf0b06e49509653f8521bbea23e_mv2.png/v1/crop/x_109,y_21,w_1228,h_1379/fill/w_364,h_408,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/1_edited.png	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%9c%8d%e7%88%90%e8%ae%80%e6%9b%b8)
10:58:05	2101/2101	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:58:05%20GMT	https://static.wixstatic.com/media/fc4bd9_bd2bfad3ccab414f8a3deae40ba61f3a~mv2.jpg/v1/fill/w_97,h_68,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_bd2bfad3ccab414f8a3deae40ba61f3a~mv2.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_bd2bfad3ccab414f8a3deae40ba61f3a_mv2.jpg/v1/fill/w_97,h_68,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_bd2bfad3ccab414f8a3deae40ba61f3a_mv2.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e5%96%83%e5%96%83%e6%b8%a1%e6%ad%a5)
10:58:08	1157395/1157395	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2218bf82ba53450de7562e02a58994808c%22	https://studioslowpace.wixsite.com/slowpacestudio/product-page/C,location.href	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/product-page/C,location.71.delayed	(from https://studioslowpace.wixsite.com/slowpacestudio/product-page/%e6%a3%ae%e6%9e%97%e7%9a%84%e7%b5%82%e9%bb%9e%e6%98%af%e6%b5%b7%e5%8d%a1%e7%89%8c)
10:58:10	1157037/1157037	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22f97a93fe70ad93109e7f1e4bab193ec9%22	https://studioslowpace.wixsite.com/slowpacestudio/product-page/t	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/product-page/t.72.delayed	(from https://studioslowpace.wixsite.com/slowpacestudio/product-page/%e6%a3%ae%e6%9e%97%e7%9a%84%e7%b5%82%e9%bb%9e%e6%98%af%e6%b5%b7%e5%8d%a1%e7%89%8c)
10:58:12	1157030/1157030	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%226681981fc6f98f522622e163102fbda5%22	https://studioslowpace.wixsite.com/slowpacestudio/product-page/o	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/product-page/o.73.delayed	(from https://studioslowpace.wixsite.com/slowpacestudio/product-page/%e6%a3%ae%e6%9e%97%e7%9a%84%e7%b5%82%e9%bb%9e%e6%98%af%e6%b5%b7%e5%8d%a1%e7%89%8c)
10:58:13	169755/169755	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:58:13%20GMT	https://static.wixstatic.com/media/fc4bd9_d49660afe0b949f29a0247dd647855e7~mv2.jpg/v1/fill/w_1080,h_1349,al_c,q_85/fc4bd9_d49660afe0b949f29a0247dd647855e7~mv2.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_d49660afe0b949f29a0247dd647855e7_mv2.jpg/v1/fill/w_1080,h_1349,al_c,q_85/fc4bd9_d49660afe0b949f29a0247dd647855e7_mv2.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/product-page/%e6%a3%ae%e6%9e%97%e7%9a%84%e7%b5%82%e9%bb%9e%e6%98%af%e6%b5%b7%e5%8d%a1%e7%89%8c)
10:58:13	6783/6783	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:58:14%20GMT	https://static.wixstatic.com/media/fc4bd9_d49660afe0b949f29a0247dd647855e7~mv2.jpg/v1/fill/w_162,h_202,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_d49660afe0b949f29a0247dd647855e7~mv2.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_d49660afe0b949f29a0247dd647855e7_mv2.jpg/v1/fill/w_162,h_202,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_d49660afe0b949f29a0247dd647855e7_mv2.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/product-page/%e6%a3%ae%e6%9e%97%e7%9a%84%e7%b5%82%e9%bb%9e%e6%98%af%e6%b5%b7%e5%8d%a1%e7%89%8c)
10:58:15	1157326/1157326	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22ffcf1bd773e0beef368ec230ef0f3506%22	https://studioslowpace.wixsite.com/slowpacestudio/product-page/${s.uri}	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/product-page/${s.76.delayed	(from https://studioslowpace.wixsite.com/slowpacestudio/product-page/%e6%a3%ae%e6%9e%97%e7%9a%84%e7%b5%82%e9%bb%9e%e6%98%af%e6%b5%b7%e5%8d%a1%e7%89%8c)
10:58:18	1157241/1157241	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22a10131b61e5aa6c4a33cd951d928cb56%22	https://studioslowpace.wixsite.com/slowpacestudio/product-page/window.location.href	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/product-page/window.location.77.delayed	(from https://studioslowpace.wixsite.com/slowpacestudio/product-page/%e6%a3%ae%e6%9e%97%e7%9a%84%e7%b5%82%e9%bb%9e%e6%98%af%e6%b5%b7%e5%8d%a1%e7%89%8c)
10:58:21	1157321/1157321	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22887a6928a16a49d8e8459014f810eaa1%22	https://studioslowpace.wixsite.com/slowpacestudio/product-page/robots.txt	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/product-page/robots.78.delayed	(from https://studioslowpace.wixsite.com/slowpacestudio/product-page/%e6%a3%ae%e6%9e%97%e7%9a%84%e7%b5%82%e9%bb%9e%e6%98%af%e6%b5%b7%e5%8d%a1%e7%89%8c)
10:58:22	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202026%2002:58:22%20GMT	https://studioslowpace.wixsite.com/slowpacestudio/product-page/sitemap.xml	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/product-page/sitemap.79.delayed	(from https://studioslowpace.wixsite.com/slowpacestudio/product-page/%e6%a3%ae%e6%9e%97%e7%9a%84%e7%b5%82%e9%bb%9e%e6%98%af%e6%b5%b7%e5%8d%a1%e7%89%8c)
10:58:22	2508/2508	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jun%202026%2002:58:22%20GMT	https://studioslowpace.wixsite.com/slowpacestudio/product-page/feed.xml	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/product-page/feed.7a.delayed	(from https://studioslowpace.wixsite.com/slowpacestudio/product-page/%e6%a3%ae%e6%9e%97%e7%9a%84%e7%b5%82%e9%bb%9e%e6%98%af%e6%b5%b7%e5%8d%a1%e7%89%8c)
10:58:22	1081080/1081080	---M-Z	200	added ('OK')	application/javascript	etag:W/%22d1af9caddaca4e2304314d0b8a3ee23e%22	https://static.parastorage.com/services/wixstores-client-product-page/1.4329.0/ProductPageViewerWidgetNoCss.bundle.min.js	C:/My%20Websites/slowpacestudio/static.parastorage.com/services/wixstores-client-product-page/1.4329.0/ProductPageViewerWidgetNoCss.bundle.min.js	(from https://studioslowpace.wixsite.com/slowpacestudio/product-page/%e6%a3%ae%e6%9e%97%e7%9a%84%e7%b5%82%e9%bb%9e%e6%98%af%e6%b5%b7%e5%8d%a1%e7%89%8c)
10:58:24	1157028/1157028	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%226c553418268482e23854faeff8a0ffa3%22	https://studioslowpace.wixsite.com/slowpacestudio/product-page/e	C:/My%20Websites/slowpacestudio/studioslowpace.wixsite.com/slowpacestudio/product-page/e.7c.delayed	(from https://studioslowpace.wixsite.com/slowpacestudio/product-page/%e6%a3%ae%e6%9e%97%e7%9a%84%e7%b5%82%e9%bb%9e%e6%98%af%e6%b5%b7%e5%8d%a1%e7%89%8c)
10:58:25	102057/102057	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:58:25%20GMT	https://static.wixstatic.com/media/fc4bd9_724fd62bbf9347f7ab6b5c99c859d2ec~mv2.jpg/v1/crop/x_0,y_0,w_1076,h_463/fill/w_1076,h_363,al_c,q_85,enc_avif,quality_auto/exhibition_edited.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_724fd62bbf9347f7ab6b5c99c859d2ec_mv2.jpg/v1/crop/x_0,y_0,w_1076,h_463/fill/w_1076,h_363,al_c,q_85,enc_avif,quality_auto/exhibition_edited.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e8%a2%ab%e9%81%ba%e5%bf%98%e7%9a%84%e4%b8%80%e8%a7%92%e5%b1%95%e8%a6%bd)
10:58:26	2415/2415	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:58:26%20GMT	https://static.wixstatic.com/media/fc4bd9_bcb7f283353c46c2b5a6bf11594de26d~mv2.jpg/v1/fill/w_122,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_bcb7f283353c46c2b5a6bf11594de26d~mv2.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_bcb7f283353c46c2b5a6bf11594de26d_mv2.jpg/v1/fill/w_122,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_bcb7f283353c46c2b5a6bf11594de26d_mv2.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e8%a2%ab%e9%81%ba%e5%bf%98%e7%9a%84%e4%b8%80%e8%a7%92%e5%b1%95%e8%a6%bd)
10:58:26	2179/2179	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:58:26%20GMT	https://static.wixstatic.com/media/fc4bd9_4b5c2bc17567415aa05121dac10e10db~mv2.jpg/v1/fill/w_123,h_82,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_4b5c2bc17567415aa05121dac10e10db~mv2.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_4b5c2bc17567415aa05121dac10e10db_mv2.jpg/v1/fill/w_123,h_82,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_4b5c2bc17567415aa05121dac10e10db_mv2.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e8%a2%ab%e9%81%ba%e5%bf%98%e7%9a%84%e4%b8%80%e8%a7%92%e5%b1%95%e8%a6%bd)
10:58:27	2948/2948	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:58:27%20GMT	https://static.wixstatic.com/media/fc4bd9_2d7bdeca583e40c9ab804ee4873bdfe9~mv2.jpg/v1/fill/w_122,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_2d7bdeca583e40c9ab804ee4873bdfe9~mv2.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_2d7bdeca583e40c9ab804ee4873bdfe9_mv2.jpg/v1/fill/w_122,h_81,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_2d7bdeca583e40c9ab804ee4873bdfe9_mv2.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e8%a2%ab%e9%81%ba%e5%bf%98%e7%9a%84%e4%b8%80%e8%a7%92%e5%b1%95%e8%a6%bd)
10:58:27	2697/2697	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jun%202026%2002:58:27%20GMT	https://static.wixstatic.com/media/fc4bd9_d712018adb8848f99b943f22c7bfb022~mv2.jpg/v1/fill/w_123,h_82,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_d712018adb8848f99b943f22c7bfb022~mv2.jpg	C:/My%20Websites/slowpacestudio/static.wixstatic.com/media/fc4bd9_d712018adb8848f99b943f22c7bfb022_mv2.jpg/v1/fill/w_123,h_82,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/fc4bd9_d712018adb8848f99b943f22c7bfb022_mv2.jpg	(from https://studioslowpace.wixsite.com/slowpacestudio/%e8%a2%ab%e9%81%ba%e5%bf%98%e7%9a%84%e4%b8%80%e8%a7%92%e5%b1%95%e8%a6%bd)
